,visitor_score,home_score,MOV,mov
14228,0,6,6,-6
14229,1,2,1,-1
14230,5,4,1,1
14231,2,5,3,-3
14232,8,1,7,7
14233,4,11,7,-7
14234,3,4,1,-1
14235,5,3,2,2
14236,5,7,2,-2
14237,0,5,5,-5
14238,7,2,5,5
14239,0,11,11,-11
14240,6,4,2,2
14241,4,3,1,1
14242,2,3,1,-1
14243,8,14,6,-6
14244,6,2,4,4
14245,11,5,6,6
14246,4,2,2,2
14247,4,8,4,-4
14248,0,4,4,-4
14249,4,12,8,-8
14250,5,1,4,4
14251,2,4,2,-2
14252,1,2,1,-1
14253,5,1,4,4
14254,7,3,4,4
14255,3,6,3,-3
14256,1,9,8,-8
14257,2,3,1,-1
14258,14,6,8,8
14259,2,8,6,-6
14260,9,5,4,4
14261,10,7,3,3
14262,2,7,5,-5
14263,10,4,6,6
14264,5,3,2,2
14265,9,5,4,4
14266,6,4,2,2
14267,1,5,4,-4
14268,0,2,2,-2
14269,5,7,2,-2
14270,2,10,8,-8
14271,0,8,8,-8
14272,5,3,2,2
14273,2,8,6,-6
14274,7,0,7,7
14275,2,7,5,-5
14276,9,2,7,7
14277,0,5,5,-5
14278,3,2,1,1
14279,2,0,2,2
14280,4,12,8,-8
14281,4,3,1,1
14282,10,7,3,3
14283,9,2,7,7
14284,5,0,5,5
14285,4,7,3,-3
14286,6,7,1,-1
14287,3,10,7,-7
14288,0,2,2,-2
14289,7,8,1,-1
14290,3,8,5,-5
14291,1,7,6,-6
14292,1,10,9,-9
14293,4,1,3,3
14294,3,5,2,-2
14295,10,3,7,7
14296,1,4,3,-3
14297,3,4,1,-1
14298,8,7,1,1
14299,3,5,2,-2
14300,5,6,1,-1
14301,17,6,11,11
14302,2,0,2,2
14303,5,4,1,1
14304,4,3,1,1
14305,3,6,3,-3
14306,5,6,1,-1
14307,4,6,2,-2
14308,2,3,1,-1
14309,5,4,1,1
14310,3,1,2,2
14311,9,3,6,6
14312,4,0,4,4
14313,4,5,1,-1
14314,2,1,1,1
14315,9,8,1,1
14316,10,1,9,9
14317,4,9,5,-5
14318,1,5,4,-4
14319,7,4,3,3
14320,1,3,2,-2
14321,3,1,2,2
14322,3,14,11,-11
14323,4,3,1,1
14324,9,1,8,8
14325,0,2,2,-2
14326,5,4,1,1
14327,6,0,6,6
14328,12,2,10,10
14329,3,2,1,1
14330,3,5,2,-2
14331,4,2,2,2
14332,8,4,4,4
14333,11,8,3,3
14334,4,3,1,1
14335,2,8,6,-6
14336,5,0,5,5
14337,6,3,3,3
14338,9,6,3,3
14339,6,4,2,2
14340,1,12,11,-11
14341,4,5,1,-1
14342,4,3,1,1
14343,6,8,2,-2
14344,3,1,2,2
14345,1,6,5,-5
14346,1,2,1,-1
14347,3,8,5,-5
14348,4,7,3,-3
14349,2,6,4,-4
14350,5,3,2,2
14351,1,5,4,-4
14352,2,0,2,2
14353,4,5,1,-1
14354,4,3,1,1
14355,5,6,1,-1
14356,6,10,4,-4
14357,4,3,1,1
14358,5,2,3,3
14359,2,1,1,1
14360,1,10,9,-9
14361,7,6,1,1
14362,1,2,1,-1
14363,4,5,1,-1
14364,2,10,8,-8
14365,3,2,1,1
14366,9,7,2,2
14367,5,0,5,5
14368,6,0,6,6
14369,2,5,3,-3
14370,3,6,3,-3
14371,10,3,7,7
14372,1,5,4,-4
14373,1,8,7,-7
14374,6,7,1,-1
14375,9,2,7,7
14376,4,3,1,1
14377,1,2,1,-1
14378,4,3,1,1
14379,10,4,6,6
14380,4,3,1,1
14381,4,8,4,-4
14382,11,2,9,9
14383,1,5,4,-4
14384,3,13,10,-10
14385,7,8,1,-1
14386,2,0,2,2
14387,3,2,1,1
14388,3,6,3,-3
14389,2,4,2,-2
14390,5,9,4,-4
14391,9,3,6,6
14392,8,4,4,4
14393,0,4,4,-4
14394,1,2,1,-1
14395,5,2,3,3
14396,1,2,1,-1
14397,4,3,1,1
14398,11,2,9,9
14399,1,3,2,-2
14400,8,6,2,2
14401,6,4,2,2
14402,0,4,4,-4
14403,6,3,3,3
14404,8,0,8,8
14405,6,2,4,4
14406,6,2,4,4
14407,4,2,2,2
14408,1,3,2,-2
14409,4,1,3,3
14410,6,2,4,4
14411,4,7,3,-3
14412,6,5,1,1
14413,3,4,1,-1
14414,2,4,2,-2
14415,10,3,7,7
14416,0,4,4,-4
14417,4,1,3,3
14418,13,7,6,6
14419,1,4,3,-3
14420,3,4,1,-1
14421,6,3,3,3
14422,4,5,1,-1
14423,2,10,8,-8
14424,4,3,1,1
14425,4,2,2,2
14426,4,10,6,-6
14427,6,3,3,3
14428,2,3,1,-1
14429,8,1,7,7
14430,6,4,2,2
14431,5,4,1,1
14432,3,6,3,-3
14433,0,1,1,-1
14434,4,5,1,-1
14435,3,7,4,-4
14436,5,4,1,1
14437,4,8,4,-4
14438,0,7,7,-7
14439,4,6,2,-2
14440,6,2,4,4
14441,6,0,6,6
14442,5,2,3,3
14443,4,5,1,-1
14444,3,5,2,-2
14445,3,2,1,1
14446,12,5,7,7
14447,4,7,3,-3
14448,11,12,1,-1
14449,6,3,3,3
14450,4,3,1,1
14451,8,2,6,6
14452,2,3,1,-1
14453,0,8,8,-8
14454,6,2,4,4
14455,7,9,2,-2
14456,9,5,4,4
14457,1,2,1,-1
14458,14,10,4,4
14459,8,10,2,-2
14460,4,0,4,4
14461,10,2,8,8
14462,6,8,2,-2
14463,2,6,4,-4
14464,0,3,3,-3
14465,1,5,4,-4
14466,1,2,1,-1
14467,2,3,1,-1
14468,0,2,2,-2
14469,7,1,6,6
14470,2,4,2,-2
14471,0,3,3,-3
14472,1,6,5,-5
14473,5,4,1,1
14474,4,5,1,-1
14475,0,4,4,-4
14476,8,1,7,7
14477,5,12,7,-7
14478,5,9,4,-4
14479,4,2,2,2
14480,8,4,4,4
14481,12,5,7,7
14482,4,5,1,-1
14483,4,3,1,1
14484,4,2,2,2
14485,5,1,4,4
14486,3,2,1,1
14487,7,4,3,3
14488,0,1,1,-1
14489,3,0,3,3
14490,2,3,1,-1
14491,1,5,4,-4
14492,1,8,7,-7
14493,2,4,2,-2
14494,10,4,6,6
14495,4,6,2,-2
14496,2,4,2,-2
14497,6,7,1,-1
14498,3,4,1,-1
14499,1,2,1,-1
14500,4,1,3,3
14501,3,4,1,-1
14502,4,3,1,1
14503,8,0,8,8
14504,8,7,1,1
14505,15,2,13,13
14506,1,8,7,-7
14507,5,3,2,2
14508,7,1,6,6
14509,2,10,8,-8
14510,9,5,4,4
14511,7,6,1,1
14512,4,6,2,-2
14513,2,6,4,-4
14514,1,3,2,-2
14515,0,2,2,-2
14516,10,3,7,7
14517,5,7,2,-2
14518,2,8,6,-6
14519,11,1,10,10
14520,5,0,5,5
14521,0,5,5,-5
14522,4,6,2,-2
14523,6,4,2,2
14524,4,2,2,2
14525,1,4,3,-3
14526,1,4,3,-3
14527,3,5,2,-2
14528,6,8,2,-2
14529,3,0,3,3
14530,5,3,2,2
14531,0,3,3,-3
14532,1,3,2,-2
14533,3,2,1,1
14534,1,2,1,-1
14535,2,8,6,-6
14536,3,1,2,2
14537,4,2,2,2
14538,8,4,4,4
14539,2,1,1,1
14540,21,5,16,16
14541,0,4,4,-4
14542,2,6,4,-4
14543,6,1,5,5
14544,4,6,2,-2
14545,9,3,6,6
14546,2,9,7,-7
14547,3,4,1,-1
14548,3,4,1,-1
14549,0,2,2,-2
14550,5,1,4,4
14551,7,5,2,2
14552,3,4,1,-1
14553,11,10,1,1
14554,6,2,4,4
14555,1,2,1,-1
14556,1,0,1,1
14557,3,1,2,2
14558,2,0,2,2
14559,7,6,1,1
14560,5,2,3,3
14561,3,1,2,2
14562,2,3,1,-1
14563,4,9,5,-5
14564,6,0,6,6
14565,1,3,2,-2
14566,6,1,5,5
14567,2,3,1,-1
14568,3,12,9,-9
14569,2,9,7,-7
14570,3,5,2,-2
14571,0,6,6,-6
14572,0,2,2,-2
14573,3,6,3,-3
14574,3,1,2,2
14575,0,1,1,-1
14576,2,7,5,-5
14577,0,4,4,-4
14578,7,3,4,4
14579,3,4,1,-1
14580,5,3,2,2
14581,1,4,3,-3
14582,9,0,9,9
14583,2,3,1,-1
14584,4,3,1,1
14585,5,3,2,2
14586,2,3,1,-1
14587,10,5,5,5
14588,4,3,1,1
14589,2,6,4,-4
14590,12,3,9,9
14591,15,0,15,15
14592,6,1,5,5
14593,6,2,4,4
14594,2,0,2,2
14595,5,3,2,2
14596,5,4,1,1
14597,2,3,1,-1
14598,10,2,8,8
14599,6,11,5,-5
14600,8,7,1,1
14601,2,1,1,1
14602,5,6,1,-1
14603,3,0,3,3
14604,2,4,2,-2
14605,6,7,1,-1
14606,6,16,10,-10
14607,1,2,1,-1
14608,3,5,2,-2
14609,9,5,4,4
14610,4,3,1,1
14611,3,1,2,2
14612,2,3,1,-1
14613,7,3,4,4
14614,3,4,1,-1
14615,1,5,4,-4
14616,7,0,7,7
14617,3,4,1,-1
14618,2,4,2,-2
14619,5,8,3,-3
14620,6,1,5,5
14621,14,6,8,8
14622,6,10,4,-4
14623,6,12,6,-6
14624,6,4,2,2
14625,7,3,4,4
14626,1,6,5,-5
14627,7,1,6,6
14628,0,4,4,-4
14629,3,4,1,-1
14630,3,2,1,1
14631,8,7,1,1
14632,2,3,1,-1
14633,7,4,3,3
14634,6,5,1,1
14635,13,6,7,7
14636,4,6,2,-2
14637,2,7,5,-5
14638,2,3,1,-1
14639,4,1,3,3
14640,3,7,4,-4
14641,8,4,4,4
14642,0,7,7,-7
14643,6,1,5,5
14644,8,4,4,4
14645,4,2,2,2
14646,12,2,10,10
14647,1,5,4,-4
14648,16,3,13,13
14649,6,4,2,2
14650,1,0,1,1
14651,3,2,1,1
14652,1,3,2,-2
14653,3,5,2,-2
14654,3,4,1,-1
14655,2,1,1,1
14656,0,3,3,-3
14657,7,3,4,4
14658,12,7,5,5
14659,1,2,1,-1
14660,3,6,3,-3
14661,2,3,1,-1
14662,5,2,3,3
14663,6,9,3,-3
14664,2,4,2,-2
14665,9,7,2,2
14666,7,4,3,3
14667,2,8,6,-6
14668,4,1,3,3
14669,4,1,3,3
14670,7,3,4,4
14671,3,5,2,-2
14672,10,3,7,7
14673,4,3,1,1
14674,1,10,9,-9
14675,4,6,2,-2
14676,9,5,4,4
14677,2,8,6,-6
14678,3,2,1,1
14679,5,4,1,1
14680,8,0,8,8
14681,1,5,4,-4
14682,3,2,1,1
14683,7,2,5,5
14684,4,2,2,2
14685,2,1,1,1
14686,0,3,3,-3
14687,1,2,1,-1
14688,2,4,2,-2
14689,4,2,2,2
14690,3,0,3,3
14691,5,1,4,4
14692,2,4,2,-2
14693,4,1,3,3
14694,2,7,5,-5
14695,2,9,7,-7
14696,6,10,4,-4
14697,1,3,2,-2
14698,1,2,1,-1
14699,1,2,1,-1
14700,7,3,4,4
14701,6,4,2,2
14702,0,3,3,-3
14703,6,2,4,4
14704,3,1,2,2
14705,6,0,6,6
14706,3,6,3,-3
14707,2,4,2,-2
14708,1,8,7,-7
14709,6,11,5,-5
14710,2,5,3,-3
14711,0,3,3,-3
14712,7,4,3,3
14713,0,7,7,-7
14714,2,6,4,-4
14715,3,5,2,-2
14716,6,5,1,1
14717,0,1,1,-1
14718,4,5,1,-1
14719,7,1,6,6
14720,4,2,2,2
14721,1,0,1,1
14722,11,5,6,6
14723,6,1,5,5
14724,3,7,4,-4
14725,6,3,3,3
14726,9,1,8,8
14727,8,4,4,4
14728,3,2,1,1
14729,3,14,11,-11
14730,2,4,2,-2
14731,5,7,2,-2
14732,5,3,2,2
14733,4,6,2,-2
14734,3,2,1,1
14735,3,5,2,-2
14736,2,7,5,-5
14737,4,8,4,-4
14738,2,6,4,-4
14739,4,3,1,1
14740,6,4,2,2
14741,8,1,7,7
14742,0,5,5,-5
14743,3,5,2,-2
14744,9,8,1,1
14745,5,3,2,2
14746,6,0,6,6
14747,4,5,1,-1
14748,2,3,1,-1
14749,3,4,1,-1
14750,2,3,1,-1
14751,2,3,1,-1
14752,2,0,2,2
14753,1,3,2,-2
14754,6,5,1,1
14755,2,3,1,-1
14756,3,9,6,-6
14757,7,3,4,4
14758,3,4,1,-1
14759,4,3,1,1
14760,7,0,7,7
14761,4,7,3,-3
14762,5,1,4,4
14763,1,6,5,-5
14764,5,2,3,3
14765,9,7,2,2
14766,5,0,5,5
14767,4,3,1,1
14768,3,0,3,3
14769,0,5,5,-5
14770,2,3,1,-1
14771,6,8,2,-2
14772,6,5,1,1
14773,3,2,1,1
14774,5,7,2,-2
14775,1,8,7,-7
14776,3,4,1,-1
14777,7,0,7,7
14778,11,1,10,10
14779,4,5,1,-1
14780,3,0,3,3
14781,2,1,1,1
14782,3,4,1,-1
14783,3,7,4,-4
14784,1,2,1,-1
14785,2,1,1,1
14786,3,2,1,1
14787,5,2,3,3
14788,1,2,1,-1
14789,5,3,2,2
14790,5,6,1,-1
14791,3,1,2,2
14792,5,10,5,-5
14793,4,5,1,-1
14794,2,8,6,-6
14795,2,1,1,1
14796,3,5,2,-2
14797,2,3,1,-1
14798,12,8,4,4
14799,3,2,1,1
14800,10,7,3,3
14801,0,4,4,-4
14802,7,3,4,4
14803,4,7,3,-3
14804,2,1,1,1
14805,16,0,16,16
14806,1,5,4,-4
14807,8,1,7,7
14808,11,1,10,10
14809,6,2,4,4
14810,5,2,3,3
14811,0,5,5,-5
14812,2,1,1,1
14813,6,2,4,4
14814,2,4,2,-2
14815,3,6,3,-3
14816,8,5,3,3
14817,8,7,1,1
14818,6,3,3,3
14819,8,1,7,7
14820,5,7,2,-2
14821,5,2,3,3
14822,1,4,3,-3
14823,1,8,7,-7
14824,4,8,4,-4
14825,2,4,2,-2
14826,3,4,1,-1
14827,10,1,9,9
14828,3,8,5,-5
14829,8,3,5,5
14830,2,3,1,-1
14831,3,9,6,-6
14832,1,7,6,-6
14833,8,2,6,6
14834,5,13,8,-8
14835,4,1,3,3
14836,10,6,4,4
14837,11,2,9,9
14838,2,7,5,-5
14839,0,2,2,-2
14840,9,4,5,5
14841,1,4,3,-3
14842,6,3,3,3
14843,7,5,2,2
14844,1,6,5,-5
14845,8,1,7,7
14846,3,6,3,-3
14847,12,10,2,2
14848,3,2,1,1
14849,9,0,9,9
14850,12,10,2,2
14851,5,8,3,-3
14852,8,5,3,3
14853,5,4,1,1
14854,5,6,1,-1
14855,1,6,5,-5
14856,3,7,4,-4
14857,3,4,1,-1
14858,2,3,1,-1
14859,0,2,2,-2
14860,3,1,2,2
14861,7,5,2,2
14862,7,12,5,-5
14863,1,0,1,1
14864,6,1,5,5
14865,3,2,1,1
14866,3,5,2,-2
14867,4,5,1,-1
14868,4,9,5,-5
14869,5,1,4,4
14870,5,6,1,-1
14871,1,11,10,-10
14872,1,3,2,-2
14873,1,10,9,-9
14874,10,1,9,9
14875,8,2,6,6
14876,11,4,7,7
14877,3,4,1,-1
14878,9,4,5,5
14879,6,3,3,3
14880,3,4,1,-1
14881,0,1,1,-1
14882,4,3,1,1
14883,2,4,2,-2
14884,4,9,5,-5
14885,4,9,5,-5
14886,6,5,1,1
14887,7,4,3,3
14888,3,1,2,2
14889,2,3,1,-1
14890,4,0,4,4
14891,11,4,7,7
14892,9,8,1,1
14893,2,0,2,2
14894,2,5,3,-3
14895,9,13,4,-4
14896,3,0,3,3
14897,2,10,8,-8
14898,5,3,2,2
14899,3,7,4,-4
14900,0,3,3,-3
14901,2,7,5,-5
14902,5,3,2,2
14903,3,0,3,3
14904,3,6,3,-3
14905,2,4,2,-2
14906,9,2,7,7
14907,4,7,3,-3
14908,0,1,1,-1
14909,6,1,5,5
14910,2,4,2,-2
14911,9,0,9,9
14912,1,6,5,-5
14913,5,1,4,4
14914,6,3,3,3
14915,1,13,12,-12
14916,3,4,1,-1
14917,1,4,3,-3
14918,5,4,1,1
14919,8,7,1,1
14920,0,8,8,-8
14921,4,1,3,3
14922,0,2,2,-2
14923,0,6,6,-6
14924,3,4,1,-1
14925,2,7,5,-5
14926,5,2,3,3
14927,5,2,3,3
14928,7,5,2,2
14929,5,6,1,-1
14930,3,4,1,-1
14931,1,5,4,-4
14932,6,1,5,5
14933,7,1,6,6
14934,7,8,1,-1
14935,6,5,1,1
14936,2,1,1,1
14937,4,1,3,3
14938,5,1,4,4
14939,9,6,3,3
14940,6,3,3,3
14941,4,3,1,1
14942,0,1,1,-1
14943,5,14,9,-9
14944,6,1,5,5
14945,1,2,1,-1
14946,6,5,1,1
14947,6,1,5,5
14948,6,2,4,4
14949,2,0,2,2
14950,4,3,1,1
14951,2,1,1,1
14952,9,6,3,3
14953,5,8,3,-3
14954,1,4,3,-3
14955,7,2,5,5
14956,1,2,1,-1
14957,3,10,7,-7
14958,1,4,3,-3
14959,1,4,3,-3
14960,3,7,4,-4
14961,4,6,2,-2
14962,6,7,1,-1
14963,8,2,6,6
14964,10,5,5,5
14965,1,3,2,-2
14966,3,1,2,2
14967,4,7,3,-3
14968,4,5,1,-1
14969,3,0,3,3
14970,7,1,6,6
14971,3,6,3,-3
14972,1,0,1,1
14973,7,0,7,7
14974,5,2,3,3
14975,0,4,4,-4
14976,4,16,12,-12
14977,13,2,11,11
14978,9,8,1,1
14979,5,8,3,-3
14980,3,4,1,-1
14981,4,7,3,-3
14982,3,4,1,-1
14983,7,3,4,4
14984,0,8,8,-8
14985,6,2,4,4
14986,2,0,2,2
14987,4,5,1,-1
14988,0,1,1,-1
14989,7,3,4,4
14990,4,9,5,-5
14991,6,3,3,3
14992,2,12,10,-10
14993,2,5,3,-3
14994,5,9,4,-4
14995,0,4,4,-4
14996,3,5,2,-2
14997,17,7,10,10
14998,0,4,4,-4
14999,5,2,3,3
15000,4,10,6,-6
15001,1,7,6,-6
15002,5,1,4,4
15003,3,6,3,-3
15004,2,3,1,-1
15005,2,5,3,-3
15006,7,2,5,5
15007,6,8,2,-2
15008,1,5,4,-4
15009,4,6,2,-2
15010,0,2,2,-2
15011,4,6,2,-2
15012,4,2,2,2
15013,4,2,2,2
15014,8,4,4,4
15015,2,5,3,-3
15016,2,7,5,-5
15017,7,0,7,7
15018,10,5,5,5
15019,3,2,1,1
15020,2,8,6,-6
15021,6,2,4,4
15022,4,2,2,2
15023,5,8,3,-3
15024,13,7,6,6
15025,4,3,1,1
15026,6,3,3,3
15027,1,2,1,-1
15028,4,6,2,-2
15029,3,1,2,2
15030,3,11,8,-8
15031,1,3,2,-2
15032,4,5,1,-1
15033,8,3,5,5
15034,1,5,4,-4
15035,5,1,4,4
15036,4,2,2,2
15037,5,3,2,2
15038,3,4,1,-1
15039,5,4,1,1
15040,6,5,1,1
15041,4,3,1,1
15042,2,0,2,2
15043,10,5,5,5
15044,7,14,7,-7
15045,1,7,6,-6
15046,3,6,3,-3
15047,2,5,3,-3
15048,8,4,4,4
15049,2,3,1,-1
15050,10,5,5,5
15051,4,2,2,2
15052,1,4,3,-3
15053,3,1,2,2
15054,4,5,1,-1
15055,8,1,7,7
15056,5,13,8,-8
15057,4,0,4,4
15058,5,3,2,2
15059,7,10,3,-3
15060,4,6,2,-2
15061,11,13,2,-2
15062,3,2,1,1
15063,7,8,1,-1
15064,5,1,4,4
15065,2,3,1,-1
15066,10,2,8,8
15067,4,0,4,4
15068,5,4,1,1
15069,5,2,3,3
15070,3,13,10,-10
15071,3,5,2,-2
15072,9,2,7,7
15073,7,3,4,4
15074,5,6,1,-1
15075,5,6,1,-1
15076,1,5,4,-4
15077,7,4,3,3
15078,1,0,1,1
15079,5,4,1,1
15080,7,8,1,-1
15081,4,3,1,1
15082,2,3,1,-1
15083,4,5,1,-1
15084,2,3,1,-1
15085,12,10,2,2
15086,5,7,2,-2
15087,1,11,10,-10
15088,3,7,4,-4
15089,4,2,2,2
15090,7,4,3,3
15091,0,5,5,-5
15092,3,0,3,3
15093,0,1,1,-1
15094,7,6,1,1
15095,6,7,1,-1
15096,1,5,4,-4
15097,7,1,6,6
15098,7,6,1,1
15099,6,3,3,3
15100,5,0,5,5
15101,3,1,2,2
15102,4,9,5,-5
15103,2,5,3,-3
15104,4,8,4,-4
15105,0,1,1,-1
15106,2,3,1,-1
15107,3,5,2,-2
15108,3,9,6,-6
15109,5,6,1,-1
15110,6,3,3,3
15111,5,0,5,5
15112,1,2,1,-1
15113,9,7,2,2
15114,0,6,6,-6
15115,5,6,1,-1
15116,5,3,2,2
15117,2,8,6,-6
15118,4,7,3,-3
15119,3,5,2,-2
15120,8,7,1,1
15121,3,4,1,-1
15122,4,6,2,-2
15123,7,1,6,6
15124,6,5,1,1
15125,9,10,1,-1
15126,5,1,4,4
15127,2,4,2,-2
15128,5,7,2,-2
15129,3,0,3,3
15130,7,6,1,1
15131,6,7,1,-1
15132,2,1,1,1
15133,2,1,1,1
15134,3,4,1,-1
15135,5,2,3,3
15136,2,3,1,-1
15137,9,4,5,5
15138,5,1,4,4
15139,6,15,9,-9
15140,8,10,2,-2
15141,1,3,2,-2
15142,13,2,11,11
15143,2,12,10,-10
15144,7,6,1,1
15145,5,3,2,2
15146,5,8,3,-3
15147,10,0,10,10
15148,6,5,1,1
15149,1,13,12,-12
15150,2,7,5,-5
15151,4,8,4,-4
15152,5,8,3,-3
15153,12,2,10,10
15154,3,5,2,-2
15155,1,5,4,-4
15156,2,4,2,-2
15157,0,2,2,-2
15158,1,3,2,-2
15159,9,12,3,-3
15160,5,1,4,4
15161,3,1,2,2
15162,1,8,7,-7
15163,2,5,3,-3
15164,5,3,2,2
15165,3,6,3,-3
15166,2,3,1,-1
15167,5,2,3,3
15168,1,8,7,-7
15169,6,3,3,3
15170,4,2,2,2
15171,8,7,1,1
15172,2,1,1,1
15173,7,1,6,6
15174,2,4,2,-2
15175,3,1,2,2
15176,2,1,1,1
15177,0,2,2,-2
15178,4,7,3,-3
15179,7,2,5,5
15180,1,2,1,-1
15181,3,2,1,1
15182,4,1,3,3
15183,7,2,5,5
15184,3,5,2,-2
15185,9,1,8,8
15186,2,8,6,-6
15187,3,1,2,2
15188,7,13,6,-6
15189,9,4,5,5
15190,4,2,2,2
15191,4,1,3,3
15192,7,5,2,2
15193,2,1,1,1
15194,9,3,6,6
15195,8,3,5,5
15196,8,3,5,5
15197,4,1,3,3
15198,2,3,1,-1
15199,7,1,6,6
15200,1,2,1,-1
15201,6,7,1,-1
15202,8,1,7,7
15203,11,7,4,4
15204,3,1,2,2
15205,1,9,8,-8
15206,2,1,1,1
15207,4,5,1,-1
15208,2,1,1,1
15209,3,5,2,-2
15210,5,1,4,4
15211,4,0,4,4
15212,2,3,1,-1
15213,4,5,1,-1
15214,2,0,2,2
15215,5,1,4,4
15216,2,3,1,-1
15217,3,5,2,-2
15218,2,6,4,-4
15219,2,10,8,-8
15220,2,5,3,-3
15221,2,3,1,-1
15222,4,9,5,-5
15223,9,2,7,7
15224,3,1,2,2
15225,5,4,1,1
15226,5,4,1,1
15227,8,2,6,6
15228,1,3,2,-2
15229,0,5,5,-5
15230,9,5,4,4
15231,0,1,1,-1
15232,7,2,5,5
15233,6,7,1,-1
15234,5,1,4,4
15235,4,5,1,-1
15236,10,4,6,6
15237,5,0,5,5
15238,2,0,2,2
15239,0,1,1,-1
15240,6,7,1,-1
15241,3,6,3,-3
15242,0,1,1,-1
15243,3,4,1,-1
15244,7,1,6,6
15245,3,8,5,-5
15246,6,2,4,4
15247,1,3,2,-2
15248,2,3,1,-1
15249,7,4,3,3
15250,0,6,6,-6
15251,5,6,1,-1
15252,1,4,3,-3
15253,2,1,1,1
15254,2,8,6,-6
15255,4,3,1,1
15256,1,12,11,-11
15257,2,8,6,-6
15258,12,3,9,9
15259,4,7,3,-3
15260,3,10,7,-7
15261,4,3,1,1
15262,8,5,3,3
15263,3,4,1,-1
15264,5,7,2,-2
15265,8,4,4,4
15266,3,13,10,-10
15267,4,3,1,1
15268,9,15,6,-6
15269,3,2,1,1
15270,1,3,2,-2
15271,4,5,1,-1
15272,3,4,1,-1
15273,9,8,1,1
15274,2,0,2,2
15275,8,2,6,6
15276,2,4,2,-2
15277,3,1,2,2
15278,9,1,8,8
15279,6,2,4,4
15280,3,8,5,-5
15281,1,2,1,-1
15282,2,7,5,-5
15283,6,4,2,2
15284,5,7,2,-2
15285,4,1,3,3
15286,7,2,5,5
15287,4,1,3,3
15288,9,1,8,8
15289,5,7,2,-2
15290,10,3,7,7
15291,2,4,2,-2
15292,2,6,4,-4
15293,2,5,3,-3
15294,5,9,4,-4
15295,5,6,1,-1
15296,6,2,4,4
15297,4,2,2,2
15298,4,11,7,-7
15299,7,8,1,-1
15300,3,12,9,-9
15301,6,5,1,1
15302,5,9,4,-4
15303,2,5,3,-3
15304,9,10,1,-1
15305,7,8,1,-1
15306,2,7,5,-5
15307,1,4,3,-3
15308,10,5,5,5
15309,7,6,1,1
15310,9,1,8,8
15311,9,4,5,5
15312,8,6,2,2
15313,6,4,2,2
15314,4,5,1,-1
15315,2,4,2,-2
15316,5,4,1,1
15317,2,1,1,1
15318,2,6,4,-4
15319,5,3,2,2
15320,3,6,3,-3
15321,7,3,4,4
15322,2,7,5,-5
15323,8,3,5,5
15324,4,5,1,-1
15325,4,2,2,2
15326,2,10,8,-8
15327,1,5,4,-4
15328,7,2,5,5
15329,9,2,7,7
15330,2,6,4,-4
15331,2,3,1,-1
15332,3,9,6,-6
15333,2,4,2,-2
15334,8,3,5,5
15335,3,5,2,-2
15336,0,2,2,-2
15337,11,8,3,3
15338,10,0,10,10
15339,6,0,6,6
15340,0,1,1,-1
15341,4,3,1,1
15342,9,11,2,-2
15343,6,2,4,4
15344,7,3,4,4
15345,5,10,5,-5
15346,4,7,3,-3
15347,4,16,12,-12
15348,1,4,3,-3
15349,8,5,3,3
15350,4,0,4,4
15351,5,0,5,5
