,visitor_score,home_score,MOV,mov
22064,6,3,3,3
22065,4,6,2,-2
22066,1,8,7,-7
22067,9,6,3,3
22068,10,6,4,4
22069,8,6,2,2
22070,11,7,4,4
22071,5,4,1,1
22072,7,11,4,-4
22073,6,5,1,1
22074,2,5,3,-3
22075,4,1,3,3
22076,3,10,7,-7
22077,2,5,3,-3
22078,2,3,1,-1
22079,9,5,4,4
22080,0,3,3,-3
22081,3,4,1,-1
22082,0,4,4,-4
22083,3,1,2,2
22084,1,3,2,-2
22085,4,8,4,-4
22086,3,7,4,-4
22087,9,5,4,4
22088,1,7,6,-6
22089,3,1,2,2
22090,4,0,4,4
22091,4,3,1,1
22092,0,4,4,-4
22093,8,9,1,-1
22094,4,6,2,-2
22095,5,2,3,3
22096,3,2,1,1
22097,7,8,1,-1
22098,8,4,4,4
22099,3,4,1,-1
22100,7,2,5,5
22101,7,10,3,-3
22102,7,6,1,1
22103,5,2,3,3
22104,8,1,7,7
22105,4,5,1,-1
22106,5,3,2,2
22107,6,4,2,2
22108,7,12,5,-5
22109,9,6,3,3
22110,1,6,5,-5
22111,4,0,4,4
22112,4,8,4,-4
22113,3,14,11,-11
22114,8,2,6,6
22115,7,3,4,4
22116,1,5,4,-4
22117,5,3,2,2
22118,6,5,1,1
22119,0,8,8,-8
22120,9,1,8,8
22121,4,2,2,2
22122,2,4,2,-2
22123,0,5,5,-5
22124,3,2,1,1
22125,2,3,1,-1
22126,6,0,6,6
22127,6,3,3,3
22128,2,3,1,-1
22129,6,9,3,-3
22130,4,3,1,1
22131,3,2,1,1
22132,1,4,3,-3
22133,3,5,2,-2
22134,1,2,1,-1
22135,1,0,1,1
22136,1,8,7,-7
22137,4,5,1,-1
22138,4,1,3,3
22139,2,6,4,-4
22140,3,1,2,2
22141,4,1,3,3
22142,2,4,2,-2
22143,11,10,1,1
22144,7,9,2,-2
22145,7,4,3,3
22146,6,1,5,5
22147,6,5,1,1
22148,1,5,4,-4
22149,3,4,1,-1
22150,2,3,1,-1
22151,5,3,2,2
22152,1,4,3,-3
22153,3,2,1,1
22154,5,4,1,1
22155,5,3,2,2
22156,7,3,4,4
22157,2,6,4,-4
22158,5,1,4,4
22159,6,4,2,2
22160,7,2,5,5
22161,6,0,6,6
22162,8,5,3,3
22163,3,9,6,-6
22164,0,5,5,-5
22165,1,3,2,-2
22166,4,2,2,2
22167,2,10,8,-8
22168,6,5,1,1
22169,6,5,1,1
22170,16,7,9,9
22171,4,8,4,-4
22172,8,7,1,1
22173,2,9,7,-7
22174,10,1,9,9
22175,6,5,1,1
22176,4,9,5,-5
22177,1,2,1,-1
22178,1,4,3,-3
22179,5,0,5,5
22180,6,5,1,1
22181,3,2,1,1
22182,3,4,1,-1
22183,4,6,2,-2
22184,6,8,2,-2
22185,4,3,1,1
22186,11,5,6,6
22187,3,4,1,-1
22188,6,7,1,-1
22189,5,4,1,1
22190,4,3,1,1
22191,10,11,1,-1
22192,5,7,2,-2
22193,1,5,4,-4
22194,12,4,8,8
22195,5,13,8,-8
22196,4,3,1,1
22197,12,2,10,10
22198,9,5,4,4
22199,1,6,5,-5
22200,3,6,3,-3
22201,2,7,5,-5
22202,6,7,1,-1
22203,6,3,3,3
22204,0,9,9,-9
22205,2,1,1,1
22206,3,6,3,-3
22207,3,4,1,-1
22208,7,5,2,2
22209,1,9,8,-8
22210,7,4,3,3
22211,4,2,2,2
22212,3,1,2,2
22213,4,10,6,-6
22214,5,11,6,-6
22215,2,5,3,-3
22216,7,6,1,1
22217,6,7,1,-1
22218,3,1,2,2
22219,5,9,4,-4
22220,6,0,6,6
22221,11,2,9,9
22222,0,1,1,-1
22223,2,5,3,-3
22224,6,5,1,1
22225,3,4,1,-1
22226,4,11,7,-7
22227,2,6,4,-4
22228,1,7,6,-6
22229,5,6,1,-1
22230,10,2,8,8
22231,4,0,4,4
22232,2,1,1,1
22233,2,4,2,-2
22234,3,1,2,2
22235,5,0,5,5
22236,5,11,6,-6
22237,3,7,4,-4
22238,2,1,1,1
22239,2,14,12,-12
22240,3,8,5,-5
22241,8,4,4,4
22242,2,6,4,-4
22243,10,2,8,8
22244,0,4,4,-4
22245,7,3,4,4
22246,12,1,11,11
22247,4,3,1,1
22248,11,12,1,-1
22249,6,3,3,3
22250,5,1,4,4
22251,1,6,5,-5
22252,4,5,1,-1
22253,2,4,2,-2
22254,9,1,8,8
22255,9,5,4,4
22256,1,3,2,-2
22257,8,6,2,2
22258,9,12,3,-3
22259,6,4,2,2
22260,3,6,3,-3
22261,8,3,5,5
22262,2,1,1,1
22263,3,4,1,-1
22264,4,9,5,-5
22265,2,9,7,-7
22266,15,1,14,14
22267,1,7,6,-6
22268,6,5,1,1
22269,7,8,1,-1
22270,6,7,1,-1
22271,2,5,3,-3
22272,1,5,4,-4
22273,11,5,6,6
22274,2,5,3,-3
22275,6,7,1,-1
22276,5,2,3,3
22277,1,4,3,-3
22278,1,4,3,-3
22279,7,3,4,4
22280,1,4,3,-3
22281,14,1,13,13
22282,4,5,1,-1
22283,1,3,2,-2
22284,1,5,4,-4
22285,5,4,1,1
22286,2,3,1,-1
22287,6,3,3,3
22288,4,9,5,-5
22289,3,5,2,-2
22290,8,5,3,3
22291,0,1,1,-1
22292,1,3,2,-2
22293,4,3,1,1
22294,7,4,3,3
22295,3,4,1,-1
22296,3,4,1,-1
22297,3,1,2,2
22298,10,3,7,7
22299,3,2,1,1
22300,3,4,1,-1
22301,1,5,4,-4
22302,11,0,11,11
22303,6,5,1,1
22304,6,4,2,2
22305,2,3,1,-1
22306,1,5,4,-4
22307,2,4,2,-2
22308,11,4,7,7
22309,1,0,1,1
22310,3,7,4,-4
22311,1,2,1,-1
22312,5,1,4,4
22313,3,6,3,-3
22314,3,7,4,-4
22315,5,4,1,1
22316,6,7,1,-1
22317,2,3,1,-1
22318,2,8,6,-6
22319,2,6,4,-4
22320,11,0,11,11
22321,7,5,2,2
22322,11,2,9,9
22323,11,6,5,5
22324,0,1,1,-1
22325,1,2,1,-1
22326,2,6,4,-4
22327,4,6,2,-2
22328,3,1,2,2
22329,2,8,6,-6
22330,0,4,4,-4
22331,12,11,1,1
22332,10,9,1,1
22333,7,2,5,5
22334,1,3,2,-2
22335,2,4,2,-2
22336,14,1,13,13
22337,4,3,1,1
22338,7,0,7,7
22339,6,1,5,5
22340,1,2,1,-1
22341,3,4,1,-1
22342,3,6,3,-3
22343,1,0,1,1
22344,5,6,1,-1
22345,2,9,7,-7
22346,9,2,7,7
22347,9,2,7,7
22348,3,4,1,-1
22349,10,8,2,2
22350,4,6,2,-2
22351,7,6,1,1
22352,14,2,12,12
22353,0,3,3,-3
22354,15,2,13,13
22355,4,5,1,-1
22356,15,3,12,12
22357,7,3,4,4
22358,5,8,3,-3
22359,5,13,8,-8
22360,6,5,1,1
22361,7,8,1,-1
22362,3,1,2,2
22363,2,3,1,-1
22364,1,7,6,-6
22365,3,5,2,-2
22366,5,8,3,-3
22367,10,4,6,6
22368,9,2,7,7
22369,10,0,10,10
22370,2,5,3,-3
22371,1,4,3,-3
22372,2,10,8,-8
22373,6,5,1,1
22374,4,12,8,-8
22375,3,5,2,-2
22376,3,5,2,-2
22377,0,4,4,-4
22378,0,6,6,-6
22379,1,4,3,-3
22380,9,1,8,8
22381,4,6,2,-2
22382,3,7,4,-4
22383,1,12,11,-11
22384,8,0,8,8
22385,2,5,3,-3
22386,14,4,10,10
22387,0,9,9,-9
22388,0,6,6,-6
22389,4,5,1,-1
22390,7,6,1,1
22391,11,1,10,10
22392,8,5,3,3
22393,2,0,2,2
22394,5,2,3,3
22395,12,2,10,10
22396,4,5,1,-1
22397,0,2,2,-2
22398,3,6,3,-3
22399,3,0,3,3
22400,2,3,1,-1
22401,4,9,5,-5
22402,3,7,4,-4
22403,9,6,3,3
22404,2,3,1,-1
22405,5,0,5,5
22406,2,1,1,1
22407,3,5,2,-2
22408,3,10,7,-7
22409,0,9,9,-9
22410,10,1,9,9
22411,4,5,1,-1
22412,3,2,1,1
22413,9,1,8,8
22414,2,3,1,-1
22415,1,4,3,-3
22416,11,12,1,-1
22417,6,0,6,6
22418,4,17,13,-13
22419,0,5,5,-5
22420,13,0,13,13
22421,2,4,2,-2
22422,1,3,2,-2
22423,3,0,3,3
22424,2,1,1,1
22425,7,0,7,7
22426,2,12,10,-10
22427,0,5,5,-5
22428,2,11,9,-9
22429,7,0,7,7
22430,2,1,1,1
22431,8,3,5,5
22432,1,14,13,-13
22433,0,3,3,-3
22434,1,5,4,-4
22435,0,6,6,-6
22436,3,4,1,-1
22437,4,3,1,1
22438,3,4,1,-1
22439,6,4,2,2
22440,1,2,1,-1
22441,4,3,1,1
22442,5,2,3,3
22443,1,4,3,-3
22444,5,4,1,1
22445,2,1,1,1
22446,7,2,5,5
22447,5,9,4,-4
22448,4,11,7,-7
22449,7,0,7,7
22450,5,3,2,2
22451,3,8,5,-5
22452,2,3,1,-1
22453,2,7,5,-5
22454,7,2,5,5
22455,5,3,2,2
22456,1,4,3,-3
22457,7,10,3,-3
22458,0,6,6,-6
22459,5,6,1,-1
22460,10,6,4,4
22461,1,5,4,-4
22462,2,11,9,-9
22463,5,15,10,-10
22464,6,1,5,5
22465,5,3,2,2
22466,5,3,2,2
22467,7,1,6,6
22468,5,1,4,4
22469,3,9,6,-6
22470,4,7,3,-3
22471,2,5,3,-3
22472,8,1,7,7
22473,5,4,1,1
22474,5,6,1,-1
22475,6,2,4,4
22476,14,3,11,11
22477,3,1,2,2
22478,3,6,3,-3
22479,4,0,4,4
22480,6,1,5,5
22481,7,3,4,4
22482,6,2,4,4
22483,5,4,1,1
22484,9,0,9,9
22485,11,4,7,7
22486,5,11,6,-6
22487,3,4,1,-1
22488,3,4,1,-1
22489,1,11,10,-10
22490,0,4,4,-4
22491,5,6,1,-1
22492,0,2,2,-2
22493,1,0,1,1
22494,5,2,3,3
22495,3,4,1,-1
22496,1,5,4,-4
22497,5,6,1,-1
22498,5,1,4,4
22499,6,1,5,5
22500,7,8,1,-1
22501,3,5,2,-2
22502,1,3,2,-2
22503,2,10,8,-8
22504,2,4,2,-2
22505,11,3,8,8
22506,3,4,1,-1
22507,6,7,1,-1
22508,2,4,2,-2
22509,7,14,7,-7
22510,17,3,14,14
22511,16,1,15,15
22512,11,6,5,5
22513,0,7,7,-7
22514,8,12,4,-4
22515,6,0,6,6
22516,6,8,2,-2
22517,4,5,1,-1
22518,5,3,2,2
22519,14,6,8,8
22520,2,5,3,-3
22521,3,1,2,2
22522,10,2,8,8
22523,5,1,4,4
22524,7,2,5,5
22525,3,4,1,-1
22526,7,1,6,6
22527,3,7,4,-4
22528,8,5,3,3
22529,3,4,1,-1
22530,0,4,4,-4
22531,0,2,2,-2
22532,1,2,1,-1
22533,7,2,5,5
22534,2,5,3,-3
22535,3,6,3,-3
22536,7,3,4,4
22537,1,4,3,-3
22538,1,4,3,-3
22539,4,1,3,3
22540,2,1,1,1
22541,18,4,14,14
22542,8,2,6,6
22543,3,2,1,1
22544,3,2,1,1
22545,8,3,5,5
22546,0,3,3,-3
22547,5,7,2,-2
22548,6,4,2,2
22549,6,5,1,1
22550,5,1,4,4
22551,3,4,1,-1
22552,5,2,3,3
22553,0,10,10,-10
22554,7,3,4,4
22555,5,13,8,-8
22556,4,7,3,-3
22557,4,5,1,-1
22558,5,4,1,1
22559,3,5,2,-2
22560,1,2,1,-1
22561,4,1,3,3
22562,3,1,2,2
22563,10,7,3,3
22564,6,4,2,2
22565,0,3,3,-3
22566,9,10,1,-1
22567,12,2,10,10
22568,2,3,1,-1
22569,3,0,3,3
22570,5,6,1,-1
22571,5,0,5,5
22572,2,3,1,-1
22573,3,4,1,-1
22574,8,3,5,5
22575,11,4,7,7
22576,5,3,2,2
22577,5,4,1,1
22578,1,5,4,-4
22579,7,3,4,4
22580,3,5,2,-2
22581,3,10,7,-7
22582,4,8,4,-4
22583,9,11,2,-2
22584,1,6,5,-5
22585,9,3,6,6
22586,2,5,3,-3
22587,9,2,7,7
22588,8,2,6,6
22589,3,10,7,-7
22590,7,5,2,2
22591,7,2,5,5
22592,6,3,3,3
22593,9,4,5,5
22594,1,8,7,-7
22595,1,2,1,-1
22596,6,5,1,1
22597,9,7,2,2
22598,4,6,2,-2
22599,6,14,8,-8
22600,5,4,1,1
22601,16,7,9,9
22602,6,5,1,1
22603,7,2,5,5
22604,5,2,3,3
22605,4,0,4,4
22606,8,2,6,6
22607,6,5,1,1
22608,6,8,2,-2
22609,6,4,2,2
22610,9,8,1,1
22611,10,2,8,8
22612,18,2,16,16
22613,5,2,3,3
22614,10,12,2,-2
22615,4,3,1,1
22616,1,3,2,-2
22617,3,4,1,-1
22618,4,11,7,-7
22619,2,6,4,-4
22620,6,3,3,3
22621,6,8,2,-2
22622,9,6,3,3
22623,7,2,5,5
22624,4,5,1,-1
22625,7,2,5,5
22626,10,4,6,6
22627,3,6,3,-3
22628,0,5,5,-5
22629,2,3,1,-1
22630,6,2,4,4
22631,3,4,1,-1
22632,7,3,4,4
22633,6,5,1,1
22634,1,8,7,-7
22635,5,6,1,-1
22636,19,4,15,15
22637,10,2,8,8
22638,7,8,1,-1
22639,1,9,8,-8
22640,3,4,1,-1
22641,11,7,4,4
22642,6,2,4,4
22643,4,3,1,1
22644,6,9,3,-3
22645,6,7,1,-1
22646,6,3,3,3
22647,4,1,3,3
22648,7,8,1,-1
22649,0,7,7,-7
22650,1,7,6,-6
22651,1,10,9,-9
22652,8,5,3,3
22653,1,8,7,-7
22654,3,4,1,-1
22655,5,9,4,-4
22656,3,2,1,1
22657,3,5,2,-2
22658,5,12,7,-7
22659,1,2,1,-1
22660,5,6,1,-1
22661,5,4,1,1
22662,2,5,3,-3
22663,5,8,3,-3
22664,2,6,4,-4
22665,3,8,5,-5
22666,5,4,1,1
22667,6,11,5,-5
22668,2,6,4,-4
22669,7,3,4,4
22670,3,11,8,-8
22671,3,4,1,-1
22672,3,0,3,3
22673,7,5,2,2
22674,3,4,1,-1
22675,6,9,3,-3
22676,3,5,2,-2
22677,5,4,1,1
22678,6,4,2,2
22679,11,4,7,7
22680,1,3,2,-2
22681,14,4,10,10
22682,7,2,5,5
22683,4,5,1,-1
22684,8,9,1,-1
22685,2,4,2,-2
22686,4,11,7,-7
22687,4,2,2,2
22688,14,9,5,5
22689,7,8,1,-1
22690,2,1,1,1
22691,0,7,7,-7
22692,12,7,5,5
22693,8,7,1,1
22694,3,4,1,-1
22695,10,11,1,-1
22696,0,2,2,-2
22697,3,1,2,2
22698,5,3,2,2
22699,11,5,6,6
22700,4,10,6,-6
22701,9,3,6,6
22702,3,14,11,-11
22703,4,2,2,2
22704,5,4,1,1
22705,8,2,6,6
22706,3,9,6,-6
22707,6,13,7,-7
22708,3,6,3,-3
22709,4,9,5,-5
22710,2,5,3,-3
22711,1,2,1,-1
22712,6,9,3,-3
22713,1,6,5,-5
22714,1,4,3,-3
22715,3,2,1,1
22716,3,4,1,-1
22717,5,3,2,2
22718,2,6,4,-4
22719,5,6,1,-1
22720,5,10,5,-5
22721,5,2,3,3
22722,2,4,2,-2
22723,3,4,1,-1
22724,12,10,2,2
22725,9,3,6,6
22726,4,7,3,-3
22727,8,2,6,6
22728,5,2,3,3
22729,3,5,2,-2
22730,5,1,4,4
22731,6,3,3,3
22732,6,2,4,4
22733,2,6,4,-4
22734,1,7,6,-6
22735,4,7,3,-3
22736,4,1,3,3
22737,1,5,4,-4
22738,0,8,8,-8
22739,4,2,2,2
22740,9,3,6,6
22741,1,2,1,-1
22742,8,1,7,7
22743,0,2,2,-2
22744,8,5,3,3
22745,6,4,2,2
22746,13,3,10,10
22747,9,7,2,2
22748,1,5,4,-4
22749,3,1,2,2
22750,1,8,7,-7
22751,2,8,6,-6
22752,4,2,2,2
22753,9,0,9,9
22754,3,6,3,-3
22755,16,0,16,16
22756,9,3,6,6
22757,12,5,7,7
22758,9,6,3,3
22759,4,1,3,3
22760,5,9,4,-4
22761,4,2,2,2
22762,2,5,3,-3
22763,6,9,3,-3
22764,8,3,5,5
22765,11,5,6,6
22766,12,11,1,1
22767,3,4,1,-1
22768,2,3,1,-1
22769,8,9,1,-1
22770,8,3,5,5
22771,0,7,7,-7
22772,4,7,3,-3
22773,7,5,2,2
22774,4,6,2,-2
22775,9,10,1,-1
22776,7,9,2,-2
22777,4,0,4,4
22778,8,0,8,8
22779,1,14,13,-13
22780,1,2,1,-1
22781,7,11,4,-4
22782,3,1,2,2
22783,1,5,4,-4
22784,3,7,4,-4
22785,1,6,5,-5
22786,4,5,1,-1
22787,1,3,2,-2
22788,7,4,3,3
22789,5,4,1,1
22790,6,1,5,5
22791,7,5,2,2
22792,8,7,1,1
22793,3,4,1,-1
22794,6,2,4,4
22795,1,3,2,-2
22796,7,1,6,6
22797,4,10,6,-6
22798,5,1,4,4
22799,2,4,2,-2
22800,4,5,1,-1
22801,1,2,1,-1
22802,6,2,4,4
22803,5,1,4,4
22804,2,5,3,-3
22805,6,3,3,3
22806,3,4,1,-1
22807,4,6,2,-2
22808,5,3,2,2
22809,8,2,6,6
22810,4,9,5,-5
22811,1,0,1,1
22812,3,5,2,-2
22813,3,5,2,-2
22814,1,4,3,-3
22815,4,1,3,3
22816,7,2,5,5
22817,3,12,9,-9
22818,9,2,7,7
22819,1,5,4,-4
22820,4,8,4,-4
22821,3,9,6,-6
22822,4,1,3,3
22823,2,0,2,2
22824,5,10,5,-5
22825,1,3,2,-2
22826,6,0,6,6
22827,1,5,4,-4
22828,7,6,1,1
22829,2,5,3,-3
22830,1,6,5,-5
22831,4,3,1,1
22832,5,2,3,3
22833,1,0,1,1
22834,9,3,6,6
22835,6,1,5,5
22836,7,6,1,1
22837,12,2,10,10
22838,0,4,4,-4
22839,5,2,3,3
22840,9,8,1,1
22841,8,2,6,6
22842,7,13,6,-6
22843,5,6,1,-1
22844,4,1,3,3
22845,13,8,5,5
22846,3,5,2,-2
22847,4,3,1,1
22848,12,1,11,11
22849,2,6,4,-4
22850,5,7,2,-2
22851,3,10,7,-7
22852,7,1,6,6
22853,4,7,3,-3
22854,5,6,1,-1
22855,3,5,2,-2
22856,2,4,2,-2
22857,9,5,4,4
22858,5,7,2,-2
22859,1,2,1,-1
22860,8,10,2,-2
22861,2,3,1,-1
22862,5,6,1,-1
22863,5,12,7,-7
22864,10,4,6,6
22865,4,3,1,1
22866,7,8,1,-1
22867,10,1,9,9
22868,0,9,9,-9
22869,2,0,2,2
22870,2,4,2,-2
22871,8,6,2,2
22872,3,4,1,-1
22873,7,2,5,5
22874,6,3,3,3
22875,3,2,1,1
22876,9,6,3,3
22877,6,2,4,4
22878,5,6,1,-1
22879,6,9,3,-3
22880,3,7,4,-4
22881,5,4,1,1
22882,5,0,5,5
22883,12,3,9,9
22884,6,7,1,-1
22885,4,5,1,-1
22886,3,7,4,-4
22887,5,10,5,-5
22888,5,3,2,2
22889,8,9,1,-1
22890,7,1,6,6
22891,16,12,4,4
22892,3,5,2,-2
22893,11,0,11,11
22894,9,5,4,4
22895,3,5,2,-2
22896,3,7,4,-4
22897,13,2,11,11
22898,2,10,8,-8
22899,13,4,9,9
22900,2,15,13,-13
22901,0,2,2,-2
22902,9,2,7,7
22903,4,9,5,-5
22904,6,5,1,1
22905,4,3,1,1
22906,8,14,6,-6
22907,2,1,1,1
22908,3,4,1,-1
22909,7,8,1,-1
22910,7,8,1,-1
22911,10,3,7,7
22912,7,2,5,5
22913,8,4,4,4
22914,4,2,2,2
22915,2,7,5,-5
22916,4,5,1,-1
22917,2,11,9,-9
22918,5,3,2,2
22919,1,15,14,-14
22920,3,11,8,-8
22921,14,13,1,1
22922,2,3,1,-1
22923,5,4,1,1
22924,4,3,1,1
22925,5,3,2,2
22926,5,15,10,-10
22927,8,6,2,2
22928,10,3,7,7
22929,8,0,8,8
22930,12,0,12,12
22931,8,6,2,2
22932,6,3,3,3
22933,5,6,1,-1
22934,3,12,9,-9
22935,2,3,1,-1
22936,3,2,1,1
22937,0,2,2,-2
22938,0,5,5,-5
22939,2,0,2,2
22940,0,3,3,-3
22941,2,3,1,-1
22942,6,4,2,2
22943,2,7,5,-5
22944,10,5,5,5
22945,8,1,7,7
22946,10,2,8,8
22947,3,1,2,2
22948,3,4,1,-1
22949,0,9,9,-9
22950,5,4,1,1
22951,1,4,3,-3
22952,6,0,6,6
22953,3,4,1,-1
22954,3,6,3,-3
22955,2,16,14,-14
22956,9,0,9,9
22957,10,3,7,7
22958,3,1,2,2
22959,6,4,2,2
22960,2,7,5,-5
22961,3,7,4,-4
22962,2,3,1,-1
22963,2,9,7,-7
22964,7,8,1,-1
22965,7,8,1,-1
22966,1,2,1,-1
22967,2,6,4,-4
22968,0,2,2,-2
22969,9,4,5,5
22970,1,12,11,-11
22971,3,8,5,-5
22972,2,8,6,-6
22973,10,4,6,6
22974,11,6,5,5
22975,6,4,2,2
22976,4,7,3,-3
22977,8,9,1,-1
22978,7,1,6,6
22979,7,6,1,1
22980,4,7,3,-3
22981,1,4,3,-3
22982,6,10,4,-4
22983,4,5,1,-1
22984,2,5,3,-3
22985,2,4,2,-2
22986,5,7,2,-2
22987,11,5,6,6
22988,5,4,1,1
22989,2,4,2,-2
22990,11,7,4,4
22991,2,1,1,1
22992,1,2,1,-1
22993,1,5,4,-4
22994,3,4,1,-1
22995,5,7,2,-2
22996,6,7,1,-1
22997,8,7,1,1
22998,1,4,3,-3
22999,5,3,2,2
23000,9,10,1,-1
23001,5,4,1,1
23002,7,4,3,3
23003,10,2,8,8
23004,4,5,1,-1
23005,5,6,1,-1
23006,5,3,2,2
23007,3,6,3,-3
23008,2,4,2,-2
23009,13,9,4,4
23010,8,7,1,1
23011,0,2,2,-2
23012,5,3,2,2
23013,5,7,2,-2
23014,2,4,2,-2
23015,8,4,4,4
23016,5,6,1,-1
23017,2,3,1,-1
23018,3,5,2,-2
23019,3,6,3,-3
23020,5,7,2,-2
23021,6,4,2,2
23022,10,11,1,-1
23023,6,4,2,2
23024,4,3,1,1
23025,6,1,5,5
23026,3,8,5,-5
23027,1,6,5,-5
23028,9,4,5,5
23029,8,2,6,6
23030,3,13,10,-10
23031,4,7,3,-3
23032,5,8,3,-3
23033,3,8,5,-5
23034,7,13,6,-6
23035,2,0,2,2
23036,5,6,1,-1
23037,2,3,1,-1
23038,8,10,2,-2
23039,3,2,1,1
23040,3,2,1,1
23041,6,1,5,5
23042,8,3,5,5
23043,5,7,2,-2
23044,2,4,2,-2
23045,7,3,4,4
23046,1,5,4,-4
23047,8,3,5,5
23048,3,6,3,-3
23049,8,6,2,2
23050,5,3,2,2
23051,1,5,4,-4
23052,4,9,5,-5
23053,3,4,1,-1
23054,2,8,6,-6
23055,5,3,2,2
23056,7,5,2,2
23057,4,2,2,2
23058,4,5,1,-1
23059,6,3,3,3
23060,2,0,2,2
23061,1,5,4,-4
23062,10,5,5,5
23063,8,7,1,1
23064,3,5,2,-2
23065,4,1,3,3
23066,14,2,12,12
23067,4,6,2,-2
23068,7,8,1,-1
23069,7,9,2,-2
23070,12,8,4,4
23071,8,5,3,3
23072,2,4,2,-2
23073,3,6,3,-3
23074,5,1,4,4
23075,3,8,5,-5
23076,3,1,2,2
23077,10,0,10,10
23078,5,2,3,3
23079,3,6,3,-3
23080,9,13,4,-4
23081,2,6,4,-4
23082,3,2,1,1
23083,6,2,4,4
23084,1,3,2,-2
23085,3,6,3,-3
23086,7,2,5,5
23087,0,13,13,-13
23088,4,6,2,-2
23089,3,1,2,2
23090,1,2,1,-1
23091,5,0,5,5
23092,2,6,4,-4
23093,6,0,6,6
23094,3,5,2,-2
23095,6,9,3,-3
23096,1,3,2,-2
23097,5,4,1,1
23098,2,12,10,-10
23099,4,3,1,1
23100,4,0,4,4
23101,0,13,13,-13
23102,17,13,4,4
23103,10,3,7,7
23104,5,7,2,-2
23105,5,6,1,-1
23106,2,5,3,-3
23107,5,7,2,-2
23108,6,8,2,-2
23109,10,5,5,5
23110,13,6,7,7
23111,1,2,1,-1
23112,5,8,3,-3
23113,5,3,2,2
23114,4,10,6,-6
23115,12,3,9,9
23116,2,0,2,2
23117,12,8,4,4
23118,3,4,1,-1
23119,2,1,1,1
23120,1,6,5,-5
23121,2,6,4,-4
23122,7,6,1,1
23123,8,6,2,2
23124,5,18,13,-13
23125,13,2,11,11
23126,3,6,3,-3
23127,4,11,7,-7
23128,2,0,2,2
23129,4,5,1,-1
23130,9,8,1,1
23131,4,5,1,-1
23132,2,4,2,-2
23133,1,5,4,-4
23134,10,4,6,6
23135,2,3,1,-1
23136,9,5,4,4
23137,6,8,2,-2
23138,4,5,1,-1
23139,3,6,3,-3
23140,9,4,5,5
23141,10,6,4,4
23142,2,9,7,-7
23143,0,3,3,-3
23144,4,2,2,2
23145,4,5,1,-1
23146,5,1,4,4
23147,5,6,1,-1
23148,7,5,2,2
23149,1,3,2,-2
23150,5,7,2,-2
23151,6,9,3,-3
23152,4,0,4,4
23153,4,3,1,1
23154,5,2,3,3
23155,9,6,3,3
23156,6,2,4,4
23157,3,6,3,-3
23158,6,12,6,-6
23159,0,1,1,-1
23160,1,5,4,-4
23161,11,3,8,8
23162,2,5,3,-3
23163,11,5,6,6
23164,8,4,4,4
23165,2,7,5,-5
23166,5,4,1,1
23167,8,4,4,4
23168,3,9,6,-6
23169,8,7,1,1
23170,0,8,8,-8
23171,0,1,1,-1
23172,3,2,1,1
23173,7,2,5,5
23174,7,6,1,1
23175,9,4,5,5
23176,7,4,3,3
23177,9,6,3,3
23178,5,4,1,1
23179,6,15,9,-9
23180,5,2,3,3
